ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Lat_Lon_Combined,geo_data,address,country,country_code,locality,county,state,house_number,road,postcode,place,suburb,city,state_district,town,hamlet,village,archipelago,city_district,amenity,region,building,municipality,neighbourhood,tourism,leisure,aeroway,residential,highway,township,island,landuse,farm,shop,man_made,isolated_dwelling,quarter,yes,historic,province,subdivision,department,industrial,farmyard,borough,club,office,Lat Split,Long Split
AL121985,               JUAN,19851031,600,  , TS,28.9N,90.3W,55,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"28.9N, 90.3W","{'place_id': 282416250, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 148838, 'lat': '39.7837304', 'lon': '-100.445882', 'display_name': 'United States', 'address': {'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['-14.7608358', '71.6048217', '-180', '180']}","{'country': 'United States', 'country_code': 'us'}",United States,us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,-90.3
AL121985,               JUAN,19851031,1200,  , TS,29.3N,89.1W,60,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"29.3N, 89.1W","{'place_id': 282601496, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1836429, 'lat': '29.4291161', 'lon': '-89.5123524', 'display_name': 'Plaquemines Parish, Louisiana, United States', 'address': {'county': 'Plaquemines Parish', 'state': 'Louisiana', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['28.8542892', '29.9042112', '-90.075683', '-88.8808596']}","{'county': 'Plaquemines Parish', 'state': 'Louisiana', 'country': 'United States', 'country_code': 'us'}",United States,us,,Plaquemines Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,-89.1
AL121985,               JUAN,19851031,1800,  , TS,30.3N,87.7W,55,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"30.3N, 87.7W","{'place_id': 321315936, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 995098275, 'lat': '30.3017236', 'lon': '-87.6986175', 'display_name': 'Mercury Cir, Baldwin County, Alabama, 36542, United States', 'address': {'road': 'Mercury Cir', 'county': 'Baldwin County', 'state': 'Alabama', 'postcode': '36542', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['30.3017236', '30.304206', '-87.6986175', '-87.6977813']}","{'road': 'Mercury Cir', 'county': 'Baldwin County', 'state': 'Alabama', 'postcode': '36542', 'country': 'United States', 'country_code': 'us'}",United States,us,,Baldwin County,Alabama,,Mercury Cir,36542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,-87.7
AL121985,               JUAN,19851101,0,  , TS,31.8N,87.0W,40,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.8N, 87.0W","{'place_id': 97336337, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 7922894, 'lat': '31.796014', 'lon': '-86.99787', 'display_name': 'Monroe County, Alabama, United States', 'address': {'county': 'Monroe County', 'state': 'Alabama', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.792407', '31.796014', '-86.99787', '-86.996692']}","{'county': 'Monroe County', 'state': 'Alabama', 'country': 'United States', 'country_code': 'us'}",United States,us,,Monroe County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,-87
AL121985,               JUAN,19851101,600,  , TS,33.5N,86.7W,35,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"33.5N, 86.7W","{'place_id': 309055198, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 689557854, 'lat': '33.499753243718594', 'lon': '-86.69975213580659', 'display_name': '553, Ravine Road, Cherry Brook Estates, Overton, Irondale, Jefferson County, Alabama, 35210, United States', 'address': {'house_number': '553', 'road': 'Ravine Road', 'neighbourhood': 'Cherry Brook Estates', 'hamlet': 'Overton', 'village': 'Irondale', 'county': 'Jefferson County', 'state': 'Alabama', 'postcode': '35210', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['33.499703243719', '33.499803243719', '-86.699802135807', '-86.699702135807']}","{'house_number': '553', 'road': 'Ravine Road', 'neighbourhood': 'Cherry Brook Estates', 'hamlet': 'Overton', 'village': 'Irondale', 'county': 'Jefferson County', 'state': 'Alabama', 'postcode': '35210', 'country': 'United States', 'country_code': 'us'}",United States,us,,Jefferson County,Alabama,553,Ravine Road,35210,,,,,,Overton,Irondale,,,,,,,Cherry Brook Estates,,,,,,,,,,,,,,,,,,,,,,,,33.5,-86.7
AL121985,               JUAN,19851101,1200,  , EX,35.2N,86.6W,30,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"35.2N, 86.6W","{'place_id': 128971559, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 119882075, 'lat': '35.20346796457568', 'lon': '-86.59763027483115', 'display_name': 'Lewisburg Highway, Fayetteville, Lincoln County, Tennessee, 37144, United States', 'address': {'road': 'Lewisburg Highway', 'town': 'Fayetteville', 'county': 'Lincoln County', 'state': 'Tennessee', 'postcode': '37144', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['35.1601818', '35.302978', '-86.6355743', '-86.5755571']}","{'road': 'Lewisburg Highway', 'town': 'Fayetteville', 'county': 'Lincoln County', 'state': 'Tennessee', 'postcode': '37144', 'country': 'United States', 'country_code': 'us'}",United States,us,,Lincoln County,Tennessee,,Lewisburg Highway,37144,,,,,Fayetteville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,-86.6
AL121985,               JUAN,19851101,1800,  , EX,36.8N,87.1W,25,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"36.8N, 87.1W","{'place_id': 101919312, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 16365713, 'lat': '36.80148396249873', 'lon': '-87.10003559137238', 'display_name': 'East Jefferson Davis Highway, Daysville, Todd County, Kentucky, 42220, United States', 'address': {'road': 'East Jefferson Davis Highway', 'hamlet': 'Daysville', 'county': 'Todd County', 'state': 'Kentucky', 'postcode': '42220', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['36.801452', '36.805015', '-87.121935', '-87.058056']}","{'road': 'East Jefferson Davis Highway', 'hamlet': 'Daysville', 'county': 'Todd County', 'state': 'Kentucky', 'postcode': '42220', 'country': 'United States', 'country_code': 'us'}",United States,us,,Todd County,Kentucky,,East Jefferson Davis Highway,42220,,,,,,Daysville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8,-87.1
AL131985,               KATE,19851121,2230, L, HU,30.0N,85.4W,85,967,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"30.0N, 85.4W","{'place_id': 282518019, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1210718, 'lat': '30.2481693', 'lon': '-85.6593633', 'display_name': 'Bay County, Florida, United States', 'address': {'county': 'Bay County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['29.901033', '30.5674239', '-85.999893', '-85.38415']}","{'county': 'Bay County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Bay County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,-85.4
AL131985,               KATE,19851122,0,  , HU,30.2N,85.1W,80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"30.2N, 85.1W","{'place_id': 282509368, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1210693, 'lat': '30.2506943', 'lon': '-84.8955989', 'display_name': 'Liberty County, Florida, United States', 'address': {'county': 'Liberty County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['29.971988', '30.606311', '-85.152987', '-84.542873']}","{'county': 'Liberty County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Liberty County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,-85.1
AL131985,               KATE,19851122,600,  , HU,31.5N,83.5W,65,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.5N, 83.5W","{'place_id': 301381848, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 9331691, 'lat': '31.499945599465295', 'lon': '-83.50024749353862', 'display_name': '4238, Waterloo Highway, Tift County, Georgia, 31794, United States', 'address': {'house_number': '4238', 'road': 'Waterloo Highway', 'county': 'Tift County', 'state': 'Georgia', 'postcode': '31794', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.499895599465', '31.499995599465', '-83.500297493539', '-83.500197493539']}","{'house_number': '4238', 'road': 'Waterloo Highway', 'county': 'Tift County', 'state': 'Georgia', 'postcode': '31794', 'country': 'United States', 'country_code': 'us'}",United States,us,,Tift County,Georgia,4238,Waterloo Highway,31794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,-83.5
AL131985,               KATE,19851122,1200,  , TS,32.5N,81.5W,50,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.5N, 81.5W","{'place_id': 300021088, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 9200782, 'lat': '32.500681741631', 'lon': '-81.49932847523296', 'display_name': '7307, 17, Tusculum, Oliver, Effingham County, Georgia, 30446, United States', 'address': {'house_number': '7307', 'road': '17', 'hamlet': 'Tusculum', 'village': 'Oliver', 'county': 'Effingham County', 'state': 'Georgia', 'postcode': '30446', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.500631741631', '32.500731741631', '-81.499378475233', '-81.499278475233']}","{'house_number': '7307', 'road': '17', 'hamlet': 'Tusculum', 'village': 'Oliver', 'county': 'Effingham County', 'state': 'Georgia', 'postcode': '30446', 'country': 'United States', 'country_code': 'us'}",United States,us,,Effingham County,Georgia,7307,17,30446,,,,,,Tusculum,Oliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,-81.5
AL131985,               KATE,19851122,1800,  , TS,33.7N,79.2W,45,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"33.7N, 79.2W","{'place_id': 282697308, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 2532508, 'lat': '33.4392245', 'lon': '-79.3343041', 'display_name': 'Georgetown County, South Carolina, United States', 'address': {'county': 'Georgetown County', 'state': 'South Carolina', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['33.0946386', '33.780167', '-79.681114', '-78.9848189']}","{'county': 'Georgetown County', 'state': 'South Carolina', 'country': 'United States', 'country_code': 'us'}",United States,us,,Georgetown County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,-79.2
AL131985,               KATE,19851123,0,  , TS,34.7N,76.2W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"34.7N, 76.2W","{'place_id': 282416250, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 148838, 'lat': '39.7837304', 'lon': '-100.445882', 'display_name': 'United States', 'address': {'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['-14.7608358', '71.6048217', '-180', '180']}","{'country': 'United States', 'country_code': 'us'}",United States,us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,-76.2
AL021986,             BONNIE,19860626,1000, L, HU,29.6N,94.2W,75,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"29.6N, 94.2W","{'place_id': 282623402, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1841074, 'lat': '29.834772', 'lon': '-94.1704496', 'display_name': 'Jefferson County, Texas, United States', 'address': {'county': 'Jefferson County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['29.3971826', '30.1890213', '-94.4451195', '-93.7950654']}","{'county': 'Jefferson County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}",United States,us,,Jefferson County,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,-94.2
AL021986,             BONNIE,19860626,1200,  , HU,29.9N,94.3W,65,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"29.9N, 94.3W","{'place_id': 104521133, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 21041183, 'lat': '29.89976347944486', 'lon': '-94.3004880984752', 'display_name': 'Bill Gaulding Road, Morey, Jefferson County, Texas, 77622, United States', 'address': {'road': 'Bill Gaulding Road', 'hamlet': 'Morey', 'county': 'Jefferson County', 'state': 'Texas', 'postcode': '77622', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['29.875947', '29.9054221', '-94.3015433', '-94.285954']}","{'road': 'Bill Gaulding Road', 'hamlet': 'Morey', 'county': 'Jefferson County', 'state': 'Texas', 'postcode': '77622', 'country': 'United States', 'country_code': 'us'}",United States,us,,Jefferson County,Texas,,Bill Gaulding Road,77622,,,,,,Morey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,-94.3
AL021986,             BONNIE,19860626,1800,  , TS,30.9N,94.7W,35,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"30.9N, 94.7W","{'place_id': 104829433, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 21177637, 'lat': '30.89879625942866', 'lon': '-94.70064860374315', 'display_name': 'Handley Road, Barnes, Polk County, Texas, 75934, United States', 'address': {'road': 'Handley Road', 'hamlet': 'Barnes', 'county': 'Polk County', 'state': 'Texas', 'postcode': '75934', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['30.8969498', '30.898894', '-94.7022621', '-94.700219']}","{'road': 'Handley Road', 'hamlet': 'Barnes', 'county': 'Polk County', 'state': 'Texas', 'postcode': '75934', 'country': 'United States', 'country_code': 'us'}",United States,us,,Polk County,Texas,,Handley Road,75934,,,,,,Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9,-94.7
AL021986,             BONNIE,19860627,0,  , TD,31.8N,94.7W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.8N, 94.7W","{'place_id': 195394211, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 409906002, 'lat': '31.8015625', 'lon': '-94.6963364', 'display_name': 'Old Henderson Highway, Nacogdoches County, Texas, United States', 'address': {'road': 'Old Henderson Highway', 'county': 'Nacogdoches County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.7551872', '31.8267921', '-94.6975574', '-94.6815526']}","{'road': 'Old Henderson Highway', 'county': 'Nacogdoches County', 'state': 'Texas', 'country': 'United States', 'country_code': 'us'}",United States,us,,Nacogdoches County,Texas,,Old Henderson Highway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,-94.7
AL021986,             BONNIE,19860627,600,  , TD,32.8N,94.7W,25,1015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.8N, 94.7W","{'place_id': 105293844, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 21104885, 'lat': '32.79938872468315', 'lon': '-94.70094282623629', 'display_name': 'Cherry Blossom Road, Marion County, Texas, 75683, United States', 'address': {'road': 'Cherry Blossom Road', 'county': 'Marion County', 'state': 'Texas', 'postcode': '75683', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.7973671', '32.8012434', '-94.7021701', '-94.6996379']}","{'road': 'Cherry Blossom Road', 'county': 'Marion County', 'state': 'Texas', 'postcode': '75683', 'country': 'United States', 'country_code': 'us'}",United States,us,,Marion County,Texas,,Cherry Blossom Road,75683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,-94.7
AL021986,             BONNIE,19860627,1200,  , TD,33.9N,94.3W,20,1016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"33.9N, 94.3W","{'place_id': 100103980, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 12936368, 'lat': '33.90198002991589', 'lon': '-94.29991227012711', 'display_name': 'Williamson Loop, Williamson, Sevier County, Arkansas, 71842, United States', 'address': {'road': 'Williamson Loop', 'hamlet': 'Williamson', 'county': 'Sevier County', 'state': 'Arkansas', 'postcode': '71842', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['33.901638', '33.924436', '-94.311385', '-94.290219']}","{'road': 'Williamson Loop', 'hamlet': 'Williamson', 'county': 'Sevier County', 'state': 'Arkansas', 'postcode': '71842', 'country': 'United States', 'country_code': 'us'}",United States,us,,Sevier County,Arkansas,,Williamson Loop,71842,,,,,,Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,-94.3
AL021986,             BONNIE,19860627,1800,  , TD,34.8N,93.5W,20,1016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"34.8N, 93.5W","{'place_id': 303581, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 151414501, 'lat': '34.7906503', 'lon': '-93.4863021', 'display_name': 'Aly, Yell County, Arkansas, United States', 'address': {'hamlet': 'Aly', 'county': 'Yell County', 'state': 'Arkansas', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['34.7706503', '34.8106503', '-93.5063021', '-93.4663021']}","{'hamlet': 'Aly', 'county': 'Yell County', 'state': 'Arkansas', 'country': 'United States', 'country_code': 'us'}",United States,us,,Yell County,Arkansas,,,,,,,,,Aly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,-93.5
AL021986,             BONNIE,19860628,0,  , TD,35.6N,92.5W,15,1014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"35.6N, 92.5W","{'place_id': 282598020, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1818434, 'lat': '35.5759086', 'lon': '-92.4916144', 'display_name': 'Van Buren County, Arkansas, United States', 'address': {'county': 'Van Buren County', 'state': 'Arkansas', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['35.3633325', '35.791286', '-92.849922', '-92.2407524']}","{'county': 'Van Buren County', 'state': 'Arkansas', 'country': 'United States', 'country_code': 'us'}",United States,us,,Van Buren County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6,-92.5
AL021986,             BONNIE,19860628,600,  , TD,36.5N,91.3W,10,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"36.5N, 91.3W","{'place_id': 282509013, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1180502, 'lat': '36.6909747', 'lon': '-91.4219804', 'display_name': 'Oregon County, Missouri, United States', 'address': {'county': 'Oregon County', 'state': 'Missouri', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['36.4971066', '36.8882435', '-91.678749', '-91.1156698']}","{'county': 'Oregon County', 'state': 'Missouri', 'country': 'United States', 'country_code': 'us'}",United States,us,,Oregon County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,-91.3
AL021986,             BONNIE,19860628,1200,  , TD,37.2N,90.0W,10,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"37.2N, 90.0W","{'place_id': 282504509, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1180439, 'lat': '37.3310468', 'lon': '-90.0296175', 'display_name': 'Bollinger County, Missouri, United States', 'address': {'county': 'Bollinger County', 'state': 'Missouri', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['37.039833', '37.599724', '-90.222336', '-89.863213']}","{'county': 'Bollinger County', 'state': 'Missouri', 'country': 'United States', 'country_code': 'us'}",United States,us,,Bollinger County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2,-90
AL041986,            UNNAMED,19860805,1800,  , TD,28.0N,97.8W,-99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"28.0N, 97.8W","{'place_id': 243810309, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 720696770, 'lat': '27.998128', 'lon': '-97.8041808', 'display_name': 'County Road 360, Jim Wells County, Texas, 78383, United States', 'address': {'road': 'County Road 360', 'county': 'Jim Wells County', 'state': 'Texas', 'postcode': '78383', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['27.9929966', '28.0152369', '-97.8645399', '-97.8039448']}","{'road': 'County Road 360', 'county': 'Jim Wells County', 'state': 'Texas', 'postcode': '78383', 'country': 'United States', 'country_code': 'us'}",United States,us,,Jim Wells County,Texas,,County Road 360,78383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,-97.8
AL051986,            CHARLEY,19860813,1200,  , SD,30.1N,84.0W,10,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"30.1N, 84.0W","{'place_id': 282509325, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1210732, 'lat': '30.3949531', 'lon': '-83.9326576', 'display_name': 'Jefferson County, Florida, United States', 'address': {'county': 'Jefferson County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['30.012225', '30.672127', '-84.076234', '-83.604121']}","{'county': 'Jefferson County', 'state': 'Florida', 'country': 'United States', 'country_code': 'us'}",United States,us,,Jefferson County,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,-84
AL051986,            CHARLEY,19860813,1800,  , SD,30.8N,84.0W,10,1012,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"30.8N, 84.0W","{'place_id': 291843364, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 9489222, 'lat': '30.800198335021516', 'lon': '-84.000784204031', 'display_name': '51, Meander Trace, Thomas County, Georgia, 31792, United States', 'address': {'house_number': '51', 'road': 'Meander Trace', 'county': 'Thomas County', 'state': 'Georgia', 'postcode': '31792', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['30.800148335022', '30.800248335022', '-84.000834204031', '-84.000734204031']}","{'house_number': '51', 'road': 'Meander Trace', 'county': 'Thomas County', 'state': 'Georgia', 'postcode': '31792', 'country': 'United States', 'country_code': 'us'}",United States,us,,Thomas County,Georgia,51,Meander Trace,31792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,-84
AL051986,            CHARLEY,19860814,0,  , SD,31.4N,83.6W,10,1013,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"31.4N, 83.6W","{'place_id': 98881523, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 9486301, 'lat': '31.3969476', 'lon': '-83.5966548', 'display_name': 'Willis Road, Tifton, Tift County, Georgia, 31793, United States', 'address': {'road': 'Willis Road', 'city': 'Tifton', 'county': 'Tift County', 'state': 'Georgia', 'postcode': '31793', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.3909834', '31.4093375', '-83.6038245', '-83.5930492']}","{'road': 'Willis Road', 'city': 'Tifton', 'county': 'Tift County', 'state': 'Georgia', 'postcode': '31793', 'country': 'United States', 'country_code': 'us'}",United States,us,,Tift County,Georgia,,Willis Road,31793,,,Tifton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,-83.6
AL051986,            CHARLEY,19860814,600,  , SD,32.0N,83.1W,10,1014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.0N, 83.1W","{'place_id': 364665, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 153975945, 'lat': '31.9910115', 'lon': '-83.1009836', 'display_name': 'Poplar Hill, Dodge County, Georgia, United States', 'address': {'hamlet': 'Poplar Hill', 'county': 'Dodge County', 'state': 'Georgia', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['31.9710115', '32.0110115', '-83.1209836', '-83.0809836']}","{'hamlet': 'Poplar Hill', 'county': 'Dodge County', 'state': 'Georgia', 'country': 'United States', 'country_code': 'us'}",United States,us,,Dodge County,Georgia,,,,,,,,,Poplar Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,-83.1
AL051986,            CHARLEY,19860814,1200,  , SD,32.5N,82.5W,10,1015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"32.5N, 82.5W","{'place_id': 97870729, 'licence': 'Data Â© OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 9206808, 'lat': '32.498378', 'lon': '-82.499971', 'display_name': 'Sumners Beach Road, Treutlen County, Georgia, 30447, United States', 'address': {'road': 'Sumners Beach Road', 'county': 'Treutlen County', 'state': 'Georgia', 'postcode': '30447', 'country': 'United States', 'country_code': 'us'}, 'boundingbox': ['32.4958107', '32.499597', '-82.5454382', '-82.4940755']}","{'road': 'Sumners Beach Road', 'county': 'Treutlen County', 'state': 'Georgia', 'postcode': '30447', 'country': 'United States', 'country_code': 'us'}",United States,us,,Treutlen County,Georgia,,Sumners Beach Road,30447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,-82.5
